Label,Tweet
0,USER USER USER USER Kristen Nusantara pasti ada conth HKBP Huria Krsten Batak Protestan; GKJ Greja Kristen Jawa; Gereja Pasundan; Gereja Manado; Gereja Maluku; Gereja Papua; dll. Masing2 punya ciri khas sesuai tradisi suku masing
0,i would love to but 1. i'm not funny and 2. i've never watched munafik
1,USER Banyak cebong stres disini \xf0\x9f\x98\x82'
0,"USER Contohnya, kalau kita lihat, bayi yg baru lahir, ada yg cacat, ada yg dilahirkan dlm keadaan x sempurna mcm bayi lain, adakah tu tanda Allah zalim pada hambanya? Tidak, Allah tahu apa yg kita x tau. Sabarlah dgn ujian Allah'"
0,"24 jam kedepan pengen buta, budek aja gamau percaya apa apa sip!'"
1,USER lu aja blm follow kan sompret'
1,"i have a very bangsat husband. i chose the wrong one fuck if only i cud turn back the time i wudnt want to marry him FUCK,,,,"
0,"2/2..Later we shared a panel at the Bali Democracy Forum alongside our host Hon. Retno Marsudi, Minister of Foreign Affairs of Indonesia and Senator Marise Payne, Minister of Foreign Affairs & Women Affairs of Australia on Women Leadership, Inclusivity and the State of Democracy.  pic.twitter.com/7UAVOYwH8O"
0,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER
0,USER USER Lu aja pling blum pernah ngewe'
0,"Moral pomposity and prettiness! Kinky RT  USER: Somewhere out there, FPI, HTI, & MUI members are secretly watching Miss World on RCTI."
1,"Alquran kitab SAMPAH Dr. Zakar Naik, silahkan dibantah"
1,"remember..!!  Your independence is only given from british ÃƒÂ°Ã‚ÂŸÃ‚Â–Ã‚Â•
#ShameOnYouSyedSaddiq
#shameonyoumalaysia
#ganyangmalaysia"
0,Barisan Gus Sholah (BaGusS) pulau Madura sudah merapatkan diri untuk memenangkan pasangan Calon Gubernur Khofifah Indar Parawansa dan Emil Elistianto Dardak. BaGusS #KhofifahEmilJatimSatu
1,"Costa bangsat anjing haram jaddah fuck you cunts!,,,,"
0,"Allahu Akbar !!! Ane benar bangga dan terharu...; ; Jika Suara Rakyat adlh suara Tuhan, Maka USER salah satu Berkah dari Tuhan..; ; Kita pernah punya BK, Soeharto,BJH, USER Yg dihormati Dunia, karena Prestasi mereka yg mendunia..."
0,"USER dfd apaan yaallah, udik gua'"
0,"Just checking out competition bob RT  USER: Somewhere out there, FPI, HTI, & MUI members are secretly watching Miss World on RCTI."
1,USER USER - Kalo kalian punya uang sebanyak itu Knp ga bantu pemerintah ?\n- Knp ga beli saham freeport ?\nKalianlah Yg sebenarnya antek aseng asing anti INDONESIA..'
1,USER USER USER anjing2 ahok.kaum babi lo bnyk bacot.mnding duel sma gw.
1,"USER USER USER USER USER Ummar bin khatab, ahh lu jablay siap poligami..'"
0,"USER Maklum gua korea ori, jadi sipit'"
0,USER Kayak cabang cabang Nu..ada NU kristen NU budha NU syiah hgg NU zionis..'
0,RT USER: kebelet ngentot di kamar mandi \xf0\x9f\x98\x8d\nURL
1,USER Dari awal sebelum filmnya tayang juga udah gak boleh spoiler!!!!!\n\nBACOT ANJENG'
0,"USER Pak USER walau Anda Muslim, sbgai MenAgama, Anda wajib jujur, jelaskan isi Alquran yg sebenarnya"
0,"harus mau nyuciin piring org lain walaupun jijik krn mrk makannya ga bersih, tp gmn lagi ya udh aturannya kyk gitu :') sbnrnya bisa ngelanggar tp kok ya ttp gua lakuin gitu :')"""
0,"Turkey wings (with mad gravy), Fried Chicken, Mac&Cheese, Yams, & Cabbage.... Happy Thanksgiving, I Mean, Happy Black History Month"
1,RT USER USER Baik baik jokowi dia anti Islam
0," USER i just mad when i'm sick and soensengnim said me ""berengsek"" in front of my face"
1,RT USER Ada apa dengan mayoritas etnis China di DKI?\nMengapa begitu solid mendukung penista agama Islam?\n\nDendam?\nTidak nasionalis?
1,"USER Yaelah lo bos boss bisanya cuma nyinyir doang, disuruh kerja ga becus pkrannya kekuasan doang..munafik lo USER'"
1,USER USER Tenggelam kan kunyuk pengkhianat penghancur bangsa yg satu'a lagi pak URL
0,"Puluhan tahun Indonesia dibilang negara berdaulat tapi baru diera Jokowi, Blok Mahakam bisa dikuasai 100% oleh Pertamina sejak Januari 2018.\n\nFreeport sebagai tambang emas terbesar, sahamnya 51% juga dikuasai oleh Indonesia. Jadi, waraskah yg masih ter"
1,"USER mubazir, toh sudah kodrat #2019GantiPresiden"
0,USER Pemulihan ekonomi negara kita kini bukannya dgn cara menghukum pada keseluruhan pemimpin2 kerajaan UMNO &amp; BN kini sedangkan penjajah2 komunis itu sentiasa bertepuk tangan olehkerana orang-orang Melayu kini tidak bersatu padu memerintah kera
0,"I wanna hear Teh Yaya speak Sundanesse esp. ""anying.. goblok"" word"
1,"USER jing ccd org2 kek gitu disuruh pegang gangang badminton aja paling dijadiin maenan gitar, belagak bgt elah'"
1,USER halah kntl'
1,"PKS jadi partai pelacur, Beyek jadi germo\n\nApakah PKS tidak sadar bahwa Beye otak dibalik kriminalisasi LHI, politisi2 Islam, pengkhianatan kepada Prabowo-Hatta, pencurangan pilpres 2014, penghancuran citra Islam 2010-2018?\n\nPKS sdh disusupi antek Be"
1,"Sandi: i know this is a wrong, but i dont have a choice everybody plis hug me.. ÃƒÂ°Ã‚ÂŸÃ‚Â¤Ã‚Â—
#PrabowoGila  pic.twitter.com/KPsWnKlFrJ"
0,"Sejauh ini. Waktu kosong dalam malamku, kamu masih terlintas dibenakku dan tersenyum. Hatiku berkata ""si brengsek bikin rindu terus""'"
0,USER USER Kami sejak pertama rezim ini mengeluarkan kebijakan itu sudah memprotes nya hanya saja penguasa yg pura pura tidak mendengar atau memang tidak paham kami sudah mengkritisi sejak tiga tahun lalu sampai saat ini berbagai macam cara a
0,"RT USER: Jangan jadikan bodoh, babi ,sial tu sebagai zikir harian kita . Moga kurangkan dan jauhkan amiiin\xe2\x98\xba\xef\xb8\x8f'"
1,USER USER Itu mah sdh nenek-nenek sy heran sama cebong biasay bohong terus'
1,"bangsat gw kaget bgt i almost had a heart attack seeing namjoongoingtojailparty FUCKCCUFUFS FUCK U ALL,,,,"
0,So i only havoc from 5am to 6am LOL kontol
1,Tabrakan kapal dan pembohong besar Bangsa Indonesia Itu kerja Jokowor undercover
0,NO OFFENSE BUT 5SOS RELEASE ASIAN DATES INCLUDING INDONESIA WOULD ACTUALLY SUCK  https://twitter.com/lLYWYMM/status/1212849363740844032ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦
0,"#kom11 Calon BPK, Ilham: ke depan ada kemungkinan presiden hanya ada 1 di dunia ini."
0,Ketabahan pasangan En Taufiq dan Puan Nurliyana yang wajar dicontohi.. jom kita beri sumbangan untuk meringankan beban pasangan ini... come on twitter do your things! ; ; BSN - 0510541000096745 ; Bank Islam - 05058020145124 ; (Nurliyana bte Abdul Raziff) ;
0,"USER Aku pacaran gapernah sama yg se agama malah sama yg muslim, hindu, budha \xf0\x9f\x98\x82 lucu yaa'"
0,Allahu Akbar! Ketua Umum FPI Laporkan Ade Armando ke Bareskrim!
1,USER USER Kafir kristen selalu buat ulah
1,"RT  : You know that #MalaysiaMiskinBudaya means Malaysia is so POOR about culture, Tortor Dance belongs to Indonesia #TorTorPunyaIndonesia"
0,"We're working to keep Indonesia as it is, although we are the biggest moslem country. Ruled by Pancasila - 5 principles (believe in god, humanity, unity, democracy, social justice) as it is in our constitution. Spirituality is higher than religion as they're in every religion."
0,Kangen smasa. Bajingan :('
1,"USER USER USER USER tengok cara balas, Ni ke cara #KitaOK pertahankan #ASSTAG diorang\ncomeonla\n\nMaki hamun bukan MATLAMAT KEMPEN #KitaOK\n\nSebab tu PAKCIK nak HAPUSKAN #BANGSAANJING Ni!!!\n\nIni adalah ANJING &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9"
1,"USER USER Asli ane ngakak smpe skt perut dan mau pipis ???????....ane paham maksud dan yg di definisikan oleh Rocky Gerung, kok org ini malah sok-sok an lapor2....?????? ceritanya sih mau bikin gebrakan supaya dibilang membela agama...tapi"
0,model seksi sini ngentot di dm sama gua pref detail fr : Bule'
0,"USER USER Biarlah Pak Gubernur DKI itu slsaikan dulu tugasnya. Supaya full nampak hsl krj krs belio slm 5 thn. 5 thn gak lama. Sabar. Slsaikan dl Jabatan yg sdh di Amanahkan olh rakyat dg susah payah. Pak Anies msh muda, jln msh pnjg. Insya"
1,r u proud of that? u got a gold medal but u never win when u play dirty games. Plz keep your last gold medal. ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â† #shameonyoumalaysia
1,USER USER Hutang untuk pembagunan merata bukan untuk dikorupsi ...\nCebong mana ngerti begituan ya mpret...'
0,Kan dah tak masal kena kutuk satu group. Hahaha kampang nye'
1,USER kamu silit ardhog\xe2\x99\xa5\xef\xb8\x8f'
0,"Masalahnya, destinasi 'piknik' gue kejauhan: Gereja Katolik. Why? Krn walaupun gua bacot, gua suka kekhidmatan dan keteraturan *tsah. Dulu gue jg sekolah di SD katolik gt dan ikut bina iman (?), jadi gue mudeng. Ibadahnya jg gakelamaan, jd cocok sama jad"
1,"USER USER kaum cebong dungu, saham itu soal pengambilan keputusan mayoritas, bukan dapat keuntungan lebih banyak..\nemangnya siapa yg gaji pekerja, yg punya alatnya,? semua dari freeport..'"
1,"#SidangAhok smg sipenista agama n ateknya matinya tdk wjar n jasadnya tdk dtrma tnh n dia tdk prnh mrs kn sorga,aamiin semoga tuhan setuju"
1,dont ever judge other's sins just because you sin differently hun. not cool and kampungan norak lo  https://twitter.com/bintangggputri/status/1137361686279610370ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦
0,"Hari ini: Rilis Survei Elektabilitas Calon Walikota dan Calon Wakil Walikota Pilkada Kota Bogor 2018, jam 12.00 Wib, bertempat di Hotel Royal Padjajaran (Ruang Padjajaran 6 Lantai 9), Jl, Padjajaran No. 12 Kota Bogor USER #rilischarta #pilkadako"
0,"A seorang yang suka sendirian, entah kenapa, tapi nanti juga balik lagi."
0,Saat ini budaya mereka bertransformasi menjadi budaya asing yang telah lama diserap pengaruhnya bahkan melebihi dari pemberi virusnya.
0,"So, Which one is the official hashtag for SEA Games 2017?

#SEAGames2017 ?
#SEAGamesKL2017 ?

Or
#ShameOnYouMalaysia ?"
0,USER Lele jamban? Yg kuning kuning dong? :('
0,Do you like JEMBUT?
1,"Apa tunggu Habis Dulu Aset Negara Ini,Baru Kita Lengserkan Jokowi.....??"
1,USER USER HTI jg organisasi dgn paham terlarang di Bumi Pancasila jd hrs Segera di Bubarkan
0,AB cinta akan ketengangan serta olahraga.
1,"Yang bunuh orang ahmadiyah, syiah emang pki yaaa"
1,USER matanya picek si babang'
0,USER 1. Tidak Perih pada Luka Sariawan \n2. Kemasanya Finger Off yang tidak bersentuhan dengan luka \n3. Mengandung Ekstrak lidah buaya \n4. Aman Digunakn Bayi &amp; Anak-anak \n5. Memiliki Rasa Manis \n6. Tidak bereaksi terhadap Obat lain \n7. t
0,USER USER nah boleh noh gaji ma tunjangan DPR sama MPR di potong 70% ja toh masih dapet gaji lewat UMR koq...'
1,RT USER BILA DIKTATOR JOKOWI SERIUS MAU DPR YG BERSIH KORUPSI..
0,"have i ever say that i fucking hate attack on titan but im still watching this shit just because i am fucking whipped for levi ackerman buT SHIT I CANT TOLERATE THIS WHAT THW ACTUAL FUCK WHY THE FUCK IS YMIR DEAD I MEAN JUST- WHY?!?!?!?!!??? SEMUANYA AJA MATI BANGSAT  pic.twitter.com/L5qZAYC4cK,,,,"
0,"Wah, lebaran padahal belum ya, kang USER"
0,USER Emang sipit ceu onih \xf0\x9f\x98\xad'
1,"Ayat apa yang dingajikan? Perintah perangi, bunuh, dan penggal kafir?"
0,jepitin kontol gua pake memek lu sini'
0,Kalau ini benar terjadi... Manusia perlu waspada!
1,"Dulu, karena pencitraan semua kelemahan dan kepolosannya diterima oleh kebanyakan dari kalangan rakyat wong cilik, karena saat itu 'KITA' tak sadar jika dikibuli oleh modus kesederhanaan si kaos oblong dan sandal jepit.; ; #AkuMauPresidenBaru #2019GantiPre"
0,"sis, i would love to go the place he called ""kampungan"""
1,"USER Betul bang,... Nanti kumpulan manusia songong itu mengklaim merasa paling pintar dan hebat buat Jakarta... Gerombolan Kampretttt nasi bungkus dan kencing onta....\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e'"
1,"Anda salah menyebut keberserahdirian, Bapak Menteri Agama, itu ekspresi Tuhan Datang MELAYANI bukan minta di-sembah2"
0,"USER USER Human rights ni agenda yahudi utk mhalalkan yg haram dlm Islam..kita patut tau Allah rights(Hak Allah)..jaga hak Allah, insyaAllah semua terpelihara..'"
1,USER USER Komunis anjing wkwkw'
1,PDIP Sebut Puan Maharani Jadi Prioritas Cawapres Waaaaaw jdi Cawapres Jokowi...#JokowiPuan Keren..Sip AQ Setuju Bangat biar #2019GantiPresiden Bisa Nyata..Ok..lah Kalo begitu ..Keren..? VIVA
0,"USER Yg terbirit birit tunggang langgang lintang pukang dengar suara adzan itu iblis la'natilloh 'alaih"""
0,Sis im here only for school and spend most of my spare time  x@ bandung ÃƒÂ°Ã‚ÂŸÃ‚Â¤Ã‚Â§ and just because im from a small city doesn't mean I'm kampungan. Kenal ae kaga bangsat.
0,"Bullshits.. look whose around Jokowi ?? If you say that you really search for justice, then check what happened on Talangsari case, who has responsible on it.. a general behind Jokowi, and who has persecuted as human right criminal, several general among Jokowi.. stop joking .."
0,"I could say lots of fucks but it aint as pleasing as saying bangsat once lmao.,,,,"
1,Neither one of these niggas can beat me one on one anyway
0,"RT USER: Tonton dong yang ini USER USER USER meskipun di Hina, Di intimidasi. USER tetep dateng ke bandung\xe2\x80\xa6'"
1,Bahagianya... jakarta sudah kembali seperti yg dulu... Ahok memang tidak layak jadi Gubernur jakarta karena... URL
0,"USER \xe2\xa0\x80\n\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe3\x80\x8c Saya! Saya! Yang dulu bisu, kini sudah bisa bagi cuap-cuap! \xe3\x80\x8d'"
1,Kaum 1/2 kapir dengan #OtakJunkFood nya masih berkelit mencatut islam dg kegiatan2 yang merusak aqidah islam'
0,Makin hari berita makin lucu saja. Akrobat politik dilakukan demi menggerus elektabilitas Presiden Jokowi yang begitu tinggi.
0,USER Siapa yg jablay....'
0,di mana ulat-ulat bangkai tidak mati dan api tidak padam. Karena setiap orang akan digarami dengan api. ~ Mrk 9: 48-49'
0,"Presiden Jokowi sudah merampungkan 30 proyek strategis nasional (PSN) periode 2016-2017 senilai Rp 94,8 triliun.; ; Kita dukung pak Jokowi 2 periode yang sdh terbukti serta melanjutkan pembangunan berkesinambungan.; USER; ; #2019TetapJokowi ; #Jokowi2Pe"
0,"I am not on Jokowi's side, I am not on Prabowo's side. I am just sick of bullshit, everything is a bullshit. Media is bullshit, Politics is bullshit. People died for bullshit.

God, i never ask something stupid before but, please, let there be a Zombie apocalypse."
0,USER Kamu bau bangke tikus!!! \xf0\x9f\x98\xa3'
1,"RT USER: Dari dulu USER &amp; USER sering langgar aturan UU, lu pade MINGKEM kek BANGKE!\n\nBegitu USER &amp; USER\xe2\x80\xa6'"
0,USER USER USER Taplak gunung'
1,USER USER USER USER USER dulu sahabat sekarang jadi bangsad'
0,"Some new #logo designs I've been working on for #EdenAmazon#Lodge. We're going with the flying #HornedScreamer. The final product is in the works.
#Logo #Design #Drawing #Sketch #SquirrelMonkey #Bird #Monkey #ArtistsOnInstagram #Art #Artist #BejatMcCrackenEnvironmentalArtStudios pic.twitter.com/jE9v3MnpSH"
1,"Setiap kritik ke jokowi pasti dianggap nyinyir ama bani kolam.\n\nMau mrk, itu kritik lalu diujungnya hrs dukung 2 periode.\n\nLo kritik tp gak dukung, artinya nyinyir dan itu haram. Begitu definisi kritik ala cebi.\n\nDan nalarpun rusak parah....'"
0,"no room lar broo ! Its okay you can fuck at the balcony #bangsar #bangsat,,,,"
0,"ha .  Hahahhahahhahahahah bangsat  this what i scared the most. hahahahaha fuck you all,,,,"
0,USER USER USER Masak imej TKI selalu seperti itu. Diaspora kita dahsyat2 lho....'
0,6. Presiden USER juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastruktur transpÃƒÂ¢?Ã‚Â¦ #RakyatB3rsamaJKW
1,"If you can not be a good host, then do not ever be for the host, DISGRACE!!!  USER
#ShameOnYouMalaysia #SEAGamesKL2017"
0,USER Titit lu ngaceng'
0,"USER Setuju, DPR, menteri, dan seluruh pejabat negara wajib dipotong 50% termasuk presiden.\nTiap PNS dipotong jg.\nPegawai swasta tidak dipotong.'"
0,"Dear Malaysia, you can take 'ashraf and bubu' back but dont take our culture and our tortor ! #MalaysiaMiskinBudaya #TorTorPunyaIndonesia"
0,I love seeing the few seconds of Prabowo brief argument to beat JK's statement about HAM. He became lost and unstable. :))
0,What kind of chili do you like? Cabecabean? ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â‚
0,"After he took some photos of my papers, he slammed the table saying, ÃƒÂƒÃ‚Â¢ÃƒÂ¢Ã‚Â‚Ã‚Â¬ÃƒÂ…Ã‚Â“Keluar dari kantor gue, bangsat!ÃƒÂƒÃ‚Â¢ÃƒÂ¢Ã‚Â‚Ã‚Â¬ÃƒÂ¯Ã‚Â¿Ã‚Â½ 
ÃƒÂƒÃ‚Â¢ÃƒÂ¢Ã‚Â‚Ã‚Â¬ÃƒÂ…Ã‚Â“Get the fuck outta hereÃƒÂƒÃ‚Â¢ÃƒÂ¢Ã‚Â‚Ã‚Â¬ÃƒÂ¯Ã‚Â¿Ã‚Â½,,,,"
1,"USER Indosat celeng dancok, bikin bintang gua turun babi bajingan'"
1,USER USER USER Malu ma nama+peci tu dsr pecun'
0,JIMIN GANTENG BANGET BANGKAI'
0,USER Gaji Dpr mpr dan dpd aja....'
0,USER USER Iya jg sih.. Yg bilang banyak aseng &amp; ga jg anggota dpr.. Trus bgmn donk..'
0,"USER Hahaha mcm babi ayat, pandai tak berotak'"
0,"USER Tatapannya dialihkan ke arah lain, enggan menatap pria mencurigakan itu. Lagipula, siapa yang pertama kali membuat gaduh suasana? Jika Angie tidak menemukan ada seorang pria asing yang tidur di sofanya, kejadian seperti ini tidak akan terjadi."
0,I don't like to hear bad words anymore. Idc u want to call me 'munafik' or what. But once I say I don't like it. I mean it.
1,"Petamina Rugi ; Garuda Rugi ; PLN rugi ; KAI rugi ; Dan banyak lagi BUMN yang rugi ; ; Yang paling rugi adalah rakyat indonesia karena dipimpin oleh orang ""dungu""; Kerugian massal.; ; #2019GantiPresiden"
0,"Gosip itu dibuat oleh orang iri, disebarkan oleh orang bodoh, dan diterima oleh orang idiot.'"
1,USER USER USER Haha.. Si paltiwest gak paham sejarah..
0,USER Ga rela kunyuk bahagia pagi ini'
0,USER Aku masi misqueen hani bani :('
0,if you can't do anything nice to other you better shut up pls goblok jatohnya anjing
0,USER USER Yang gambarnya monyet dua ya?'
0,Your dog is ÃƒÂ¢Ã‚Â€Ã‚Â˜Najis' a filthy unclean beast! ....I'm not sure whT the Quran says about Gingers though....
1,USER USER Melayu hidang daging lembu pada tetamu Hindu pula? Di mana sensitiviti mereka?'
0,Paparan Kapolres Bikin Kapolda Kepri Yakin Pilkada Tanjungpinang Aman dan Netral -
0,"USER Bukan cuma foto selfie, tapi juga foto badan, dll. Terutama foto yang bajunya terbuka. Beware, orang sinting makin banyak. Setidaknya menjaga itu lebih baik.'"
0,Ssttt...gubernur Indonesia sahabat kang Aher kesayangan rakyat NKRI..
0,Me every night:\nAAAAA ANJENG GUE MALU BANGSAD. MAU ILANG AJA. AAAAAAAAA. APAAN SIH GUE JIJIK BANGET. AAAAAAAAA. INI APAAN SIH GUE DULU NGGAK DANTA. AAAAAAAAAAA. MAU ILANG AJA. AAAAAAAAAAAAAAA.'
0,"jk ini benar, aparat sdh menjadi alat kekuasaan yg sedang panik, harusnya aparat adalah pelayan masyarakat, bukan pelayan penguasa, tak ada dasar hukumnya tenda ini boleh disita.. Ini Kisah Supriadi, Pemilik Becak Dengan Tenda #2019GantiPresiden -"
1,"What a normal world it is, isn't it where it means nothing to kill innocent Palestinians! #fuckisrael #Humanity #IsraeliCrimes https://twitter.com/RT_com/status/1225861787557531648ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦"
0,"You'll never walk alone
 USER  USER
#PrabowoSandi #2019GantiPresiden
#2019GaadaUN pic.twitter.com/2766nvsoAg"
0,"9. Kita harus punya impian bersama, Impian Indonesia yang memberi kekuatan untuk kita berjuang"
1,seeing the protest at dpr rlly makes me ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â­ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â­ÃƒÂ°Ã‚ÂŸÃ‚Â˜Ã‚Â­ they rlly act like the students are only spitting bullshit while we ALL definitely knows who's bullshitting lmao
0,"Berencana Terbitkan Dua Pergub, Pemprov Tegaskan Rumah DP 0 Rupiah Tidak Boleh Dijual -"
0,"Why are you moaning, berengsek?  https://twitter.com/ceritalice/status/1193471060068290560ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦"
1,"Heartless, brainless yet Evilness in obe body

#jokowiMUNDUR
#JokowiGakMampuUrusNegara https://twitter.com/Abdurra36041876/status/1178887062625247232ÃƒÂ‚Ã‚Â ÃƒÂ¢Ã‚Â€Ã‚Â¦"
0,USER Bidadari jamban?'
1,Nih ya gue jelasin. \n\nCowo. Burungnya gaada. Jadi cewe. Cewenya bernada2. \n\nSIAPA LAGI TRANSGENDER DI INDONESIA YG NYANYI? URL
